Protein.Group,detect_study,detect_plate_qc,study_mad,plate_qc_mad,biology_technical_ratio,selected_for_pca
O00330,0.4756756756756757,0.8888888888888888,0.4424019356426703,0.16960103785629155,2.608486016562775,False
O00339;O00339-2;O00339-3,0.08108108108108109,0.0,0.5080467024773512,,,False
O00391,1.0,1.0,0.5584755789424563,0.11951191064924949,4.672970048830555,False
O00399,0.8162162162162162,1.0,0.29025646445937525,0.10708256750375789,2.710585590406106,False
O00400,0.6702702702702703,1.0,0.3738086524335644,0.03955956271873795,9.449261486818827,False
O00401,0.2918918918918919,0.2222222222222222,1.0474080872056737,0.42948406390327154,2.4387589092050015,False
O00408-2,0.5405405405405406,1.0,0.417339494856412,0.196530343378301,2.123537198798232,False
O00410;O00410-3,0.972972972972973,1.0,0.6440003613640268,0.07201447685789297,8.942651387093187,False
O00421;O00421-2,0.8324324324324325,1.0,0.5287002623977788,0.258598295733405,2.0444847128568404,False
O00429,0.9945945945945946,1.0,0.7843042774267985,0.028683444167775463,27.343448465924762,True
O00429-9,0.2756756756756757,0.8888888888888888,0.4866483701377984,0.2702120667535368,1.8009868174454078,False
O00442,0.9351351351351351,1.0,0.46898185402131176,0.12612869283718275,3.7182804599958232,False
O00443,0.32432432432432434,0.8888888888888888,0.37797809479353894,0.2119249209141998,1.7835471787037622,False
O00453;O00453-10;O00453-11;O00453-13;O00453-2;O00453-3;O00453-4;O00453-6,0.15135135135135136,0.2222222222222222,0.3565875924038435,1.0563029749588955,0.33758078965717164,False
O00458;O00458-2,0.11351351351351352,0.2222222222222222,0.8214644207780548,0.2349888585905191,3.4957590147263167,False
O00461,0.4648648648648649,0.8888888888888888,0.421829642193031,0.32859190167515084,1.2837493560935531,False
O00462,0.7675675675675676,1.0,0.45482909753963074,0.36136514745331816,1.2586412960546685,False
O00468-6,0.3081081081081081,0.7777777777777778,0.46123041398990416,0.3258994593934812,1.4152536946464476,False
O00469-2,0.42162162162162165,0.8888888888888888,0.4108092253242992,0.48511314751835766,0.8468317699197244,False
O00471,0.8756756756756757,1.0,0.36340445810647815,0.08667844410840253,4.192558621056859,False
O00478;O00478-2,0.24864864864864866,0.2222222222222222,0.47035338130437676,0.1904137845863012,2.470164554138141,False
O00479,0.31891891891891894,0.5555555555555556,1.1113444022591636,0.5879119439588312,1.890324586324421,False
O00481,0.7567567567567568,1.0,0.4032112063572848,0.2539954966125233,1.5874738400279353,False
O00483,0.9783783783783784,1.0,0.8414843170238111,0.05880376743414217,14.310040899441338,True
O00487,0.9945945945945946,1.0,0.6629309250712607,0.0421382727998072,15.732275696746022,True
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9,0.0972972972972973,0.3333333333333333,0.6258035903642076,0.5056693068530151,1.2375747981597633,False
O00501,0.42702702702702705,0.7777777777777778,0.5943743084197219,0.6979958871354821,0.8515441414117573,False
O00505,0.8918918918918919,1.0,0.5608797962297878,0.03383233749516634,16.57821592462895,True
O00506,0.10270270270270271,0.6666666666666666,0.542831051748939,0.5154304212545657,1.0531606776869702,False
O00507,0.1783783783783784,0.3333333333333333,0.5537205434418233,0.0212203139286693,26.0938902837686,False
O00522,0.5891891891891892,1.0,0.39571811866871265,0.24622316843158565,1.6071522480577003,False
O00533-2,0.8432432432432433,0.6666666666666666,0.7276466280983982,0.5915008882041324,1.2301699669591717,False
O00534,0.7837837837837838,1.0,0.4480832151971299,0.025169005257600574,17.80297674107788,True
O00555;O00555-4;O00555-6,0.16756756756756758,0.7777777777777778,0.4904476758380394,0.6536845084949796,0.7502819318255362,False
O00559-2,0.2864864864864865,1.0,0.47111089242156545,0.29698173775713244,1.586329502882879,False
O00560,0.9459459459459459,1.0,0.7584278456348965,0.15464044449940317,4.904459813796149,False
O00562,0.42702702702702705,0.8888888888888888,0.4628499575162799,0.4015278402469358,1.1527219562948152,False
O00567,0.15675675675675677,0.1111111111111111,0.5241572080062955,,,False
O00571;O00571-2,0.9513513513513514,1.0,0.45474464114979973,0.009835228614633706,46.236306136614985,True
O00584,0.22702702702702704,0.7777777777777778,0.4756505788882146,0.342360549307573,1.3893264859231644,False
O00587,0.3621621621621622,0.4444444444444444,0.4732701405586912,0.481231896233119,0.9834554697293569,False
O00592;O00592-2,0.9621621621621622,1.0,0.6032249788628663,0.3964332651293301,1.5216305792756157,False
O00602,0.9675675675675676,1.0,0.7960453463077624,0.061081923807023486,13.032420996147952,True
O00622,0.7513513513513513,0.7777777777777778,0.6795214268347163,0.2866169820288249,2.3708344914690964,False
O00625,0.21621621621621623,0.3333333333333333,0.39637491842742456,0.30955329772587703,1.2804739000985603,False
O00628;O00628-2,0.2594594594594595,1.0,0.4347588311361257,0.4053825575791006,1.0724655587858958,False
O00629,0.518918918918919,1.0,0.41097398361899007,0.39035060140446554,1.052832971539745,False
O00743;O00743-2,0.8540540540540541,1.0,0.30899548194961923,0.09575380246958431,3.2269787097778178,False
O00746,0.2648648648648649,0.5555555555555556,0.4032998618395993,0.45789788474240645,0.8807637582044704,False
O00764,0.24864864864864866,0.3333333333333333,0.3504949424431185,0.022043856665213468,15.899892099925538,False
O14498,0.9297297297297298,1.0,0.5170630926147393,0.195935403604647,2.6389467299031613,False
O14521;O14521-2;O14521-4,0.10270270270270271,0.5555555555555556,0.41795201323327724,0.21848434600809874,1.9129609094181268,False
O14523,0.9243243243243243,1.0,0.49531236561776026,0.047865334110312574,10.348039449097783,False
O14526-2,0.05945945945945946,0.0,0.7731047751217854,,,False
O14530,0.4756756756756757,1.0,0.4057347723335303,0.24156487881869992,1.6796099429588176,False
O14545,0.3621621621621622,1.0,0.3259806358295414,0.16242819443939105,2.0069215012494572,False
O14548,0.6810810810810811,1.0,0.4444691481002314,0.08011040041032658,5.548207796037148,False
O14556,0.35135135135135137,0.1111111111111111,0.6132913872415067,,,False
O14561,0.372972972972973,1.0,0.4476345101612882,0.32433987005159715,1.3801402525384157,False
O14562,0.25405405405405407,0.6666666666666666,0.4131217285126745,0.29729519110692504,1.3896011132049941,False
O14569,0.21621621621621623,0.7777777777777778,0.3775169583691538,0.1274931656910674,2.961076041392891,False
O14576;O14576-2;O14576-3;O14576-4;O14576-5,0.2864864864864865,0.7777777777777778,0.40995990101845337,0.35150932360131826,1.1662845719660901,False
O14578;O14578-4,0.8108108108108109,1.0,0.6972574431312104,0.2910232438880289,2.3958823144706614,False
O14579,0.7837837837837838,1.0,0.38038573839358314,0.08194019757435278,4.6422360410886245,False
O14602,0.10810810810810811,0.3333333333333333,0.6662165733042551,0.4893165650464262,1.3615246670446253,False
O14607;O14607-4;O14607-5,0.14594594594594595,0.1111111111111111,1.0589103416473016,,,False
O14617-5,0.972972972972973,1.0,0.5975125277846001,0.06462881225529493,9.24529643875123,False
O14618,0.9837837837837838,1.0,1.083972148856967,0.05133703364525388,21.114818521603077,True
O14639-6,0.8216216216216217,1.0,0.5894396550956111,0.06712927543603442,8.780664639487602,False
O14653;O14653-2,0.6972972972972973,1.0,0.4611397027734405,0.20070571502874301,2.2975912903496587,False
O14656,0.7783783783783784,1.0,0.42642515315964324,0.2561780971508796,1.6645652298232754,False
O14657,0.2918918918918919,0.8888888888888888,0.4731724607628802,0.22680873282780745,2.0862179990314194,False
O14662-2,0.9027027027027027,1.0,0.5002473106848608,0.06632542446840617,7.542316007689502,False
O14672,1.0,1.0,0.6088595810391375,0.020967408870877335,29.038379743946926,True
O14681,0.4486486486486487,0.8888888888888888,0.4199970935733468,0.5505714202652117,0.7628385312318484,False
O14713,0.2594594594594595,0.8888888888888888,0.4770261861967775,0.25239788689428266,1.8899769410374692,False
O14717,0.7135135135135136,0.6666666666666666,0.6442323174596325,0.11202269312969193,5.750909029778333,False
O14727;O14727-4,0.8,1.0,0.40308049650863254,0.10453331140247357,3.8560004567031676,False
O14730,0.5837837837837838,1.0,0.42629530333364585,0.11376670661550214,3.7471006766012662,False
O14732;O14732-2,0.22162162162162163,0.4444444444444444,0.6933001659314879,0.16866562520941386,4.1105006729776274,False
O14733;O14733-3;O14733-4,0.9459459459459459,1.0,0.9853482976649275,0.6934511026666126,1.4209340700099067,False
O14734,0.7027027027027027,1.0,0.46179809360601887,0.1241770759555294,3.718867512804047,False
O14735-3,0.918918918918919,1.0,0.7460521343500295,0.14939641864939546,4.993775226304921,False
O14737,0.4918918918918919,0.8888888888888888,0.5053343508733938,0.13990758904414857,3.611915224369515,False
O14744,0.9513513513513514,1.0,0.44815886730059784,0.1013886380591078,4.420207982666944,False
O14745,1.0,1.0,0.5826447792196774,0.04989047815538683,11.678476550274702,False
O14746-2;O14746-4,0.0972972972972973,0.1111111111111111,0.5607635605211563,,,False
O14772,0.4594594594594595,0.8888888888888888,0.3659642842469246,0.18260006242909643,2.0041848802161746,False
O14773,0.9297297297297298,1.0,0.6441669323356631,0.12566937010630497,5.125886536956109,False
O14775-2,0.8648648648648649,1.0,0.6216137036326028,0.09736318503153107,6.384484067887603,False
O14786;O14786-2;O14786-3,0.8054054054054054,0.7777777777777778,0.6458270805670505,0.45605304313127526,1.4161227302262482,False
O14787-2,0.6216216216216216,1.0,0.42045392745005117,0.2722505384295584,1.544363988682574,False
O14791,1.0,1.0,0.5019158326839097,0.15698011529607925,3.197321085777325,False
O14795;O14795-2,0.24324324324324326,0.6666666666666666,0.43310117167157003,0.6266059444689818,0.6911858648877044,False
O14817,0.2594594594594595,0.6666666666666666,0.4885502574998428,0.14750866528902407,3.3120105625157144,False
O14818,0.8918918918918919,1.0,0.36202459049615676,0.1997939137670972,1.8119900835326461,False
O14828,0.9351351351351351,1.0,0.6185482703572607,0.10946460741854658,5.650669060477169,False
O14841,0.43783783783783786,1.0,0.3115215325719394,0.3418724614013957,0.911221486793518,False
O14867,0.3783783783783784,0.5555555555555556,1.1723842892473249,0.22751390696592289,5.15302253335628,False
O14874;O14874-2;O14874-3,0.42702702702702705,0.8888888888888888,0.630164113373402,0.20370461148642516,3.0935191342754456,False
O14879,0.40540540540540543,0.4444444444444444,0.7544072011626604,0.09569836738187565,7.883177339402948,False
O14880,0.6,1.0,0.5502055969598931,0.3166004893002512,1.737854537672872,False
O14893;O14893-2;O14893-3;O14893-5,0.3027027027027027,1.0,0.3958898750582218,0.47760798520891434,0.8289012900089022,False
O14907,0.2918918918918919,0.4444444444444444,0.43234390204163997,0.03834381253369834,11.275454199075167,False
O14908,0.5243243243243243,1.0,0.4769983783550771,0.2914869704387435,1.636431218991036,False
O14920,0.8108108108108109,1.0,0.36432746557238715,0.08360764276243415,4.357585664836894,False
O14933,0.6432432432432432,1.0,0.4199488332417509,0.32396787712168695,1.2962668921771283,False
O14949,0.8162162162162162,1.0,0.4829175831525401,0.0820340130891104,5.886797012209621,False
O14950;P19105,0.972972972972973,1.0,0.8003177524872065,0.06293645010259041,12.716283666820065,False
O14960,0.9945945945945946,1.0,0.8571814634662891,0.13561014141326488,6.320924486422243,False
O14964,1.0,1.0,0.33295534075371336,0.04359562075336321,7.637357491417927,False
O14966,0.35135135135135137,0.8888888888888888,0.5967854495700404,0.3214963309025993,1.8562745269738175,False
O14972,0.518918918918919,1.0,0.38021316517135606,0.24085014130837834,1.5786296121974903,False
O14974-2,0.1945945945945946,0.7777777777777778,0.4876865373684742,0.41767652027981406,1.1676177943681354,False
O14974-4,0.9459459459459459,1.0,0.6230174495994767,0.034400237137962364,18.110847524127852,True
O14975,0.6270270270270271,1.0,0.49136903391238196,0.20313117271372505,2.4189740419845536,False
O14976,0.9243243243243243,1.0,0.48196852947667423,0.13141496247136253,3.6675316144590693,False
O14979,0.7891891891891892,1.0,0.49465571859251334,0.09403101543445125,5.260559149627991,False
O14980,0.9675675675675676,1.0,0.5161407717277289,0.034694442839212414,14.87675631857605,True
O14986;O14986-2;O14986-3,0.23783783783783785,0.4444444444444444,0.3721304343295504,0.7130909146614348,0.5218555259622576,False
O15013;O15013-4;O15013-5;O15013-6;O15013-7,0.3783783783783784,0.8888888888888888,0.42277945807981254,0.19773404972237252,2.1381216774420686,False
O15018,0.021621621621621623,0.0,0.2855819476929984,,,False
O15021,0.4648648648648649,0.8888888888888888,0.3967076794645399,0.17502921095785506,2.266522698088734,False
O15027;O15027-2;O15027-3;O15027-4;O15027-5,0.8972972972972973,1.0,0.3493764178452423,0.09652799363731646,3.6194310549740667,False
O15031,0.9837837837837838,1.0,0.3547440500611705,0.03881179965255299,9.14010824638058,False
O15037,0.23243243243243245,0.3333333333333333,0.4150585121039043,0.10753634825009684,3.859704359112181,False
O15040,0.9621621621621622,1.0,0.5689415793460633,0.33345681665746163,1.7061926790073683,False
O15066,0.21621621621621623,0.5555555555555556,0.3923798373559979,0.5323512456630102,0.737069445319534,False
O15067,0.8216216216216217,1.0,0.40964351335781224,0.07473729700864595,5.481112239186585,False
O15068-8,0.4648648648648649,1.0,0.4127206233854501,0.6097254255690778,0.6768958716134295,False
O15083,0.7081081081081081,1.0,0.5309337890160695,0.12415299001723312,4.2764478643838775,False
